wallet,ticks,apr,total_profit_usd,mid_deposited_usd,rebalances,in_range,rebalances_gap_hours,mid_duration_hours,impermanent_loss_avg,auto_rebalance,vfat_cutoff_tick_low_avg,vfat_cutoff_tick_high_avg,vfat_buffer_ticks_below_avg,vfat_buffer_ticks_above_avg
"0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9","15","5.52","2.27","14982.10","1","100.00","0","2","0","0","0","0","0","0"
"0xacf89c236462a336917817b1d91fde5488ffb3ac","5","5.42","1.78","4097.04","2","100.00","0","11","1.0048555321162667e-7","0","0","0","0","0"
"0x4aa63e8115c5b29a3e0e062a77c11592931453dc","5","5.36","1.21","2743.01","1","100.00","0","49","0","1","-887272","887272","0","0"
"0xaf41166ae5af9474ceba8de0af03a053a110ffac","5","5.09","3.78","1673.61","4","96.00","0","78","0","0","0","0","0","0"
"0x7617452156f474836604c1a79c79c0627be5fe74","5","5.04","3.73","2564.43","5","98.00","207","57","0","0","0","0","0","0"
"0xf55a8bee48aee922002d1cf6027f242c8f50b424","10","4.98","3.10","22693.10","1","0.00","0","1","0.000013338803106499597","0","0","0","0","0"
"0x0b776552c1aef1dc33005dd25acda22493b6615d","5","4.81","1.75","1501.66","3","93.67","0","48","0","0","0","0","0","0"
"0xbebc55b616c3224c102566e7214fe5615ec4f605","15","4.76","0.19","1441.01","1","100.00","0","16","0","0","0","0","0","0"
"0xa100fa6fada1be2041a20ba80c11e8f370c9306b","10","4.53","0.19","764.57","1","100.00","0","45","0","0","0","0","0","0"
"0xc5fdfa344d08e032b77d650bd4f0dbf508349542","10","4.48","8.21","66823.15","1","100.00","0","10","5.770657396375611e-7","0","0","0","0","0"
"0x95aa6cf80aa61c3433215c7b8330c065ed29ce97","10","4.45","0.38","315.96","2","68.00","0","90","0","0","0","0","0","0"
"0x503a63e5e17c50ab32af3f61606b7eb9b51af2b5","15","4.31","0.01","9.98","1","91.00","0","177","0.00001559406374029848","0","0","0","0","0"
"0xa100fa6fada1be2041a20ba80c11e8f370c9306b","5","4.28","4.63","8806.80","3","100.00","273","56","3.3639757646142243e-12","0","0","0","0","0"
"0xa1eca898ad4a4909c527c78b559ffdad005e761d","10","4.14","0.21","1831.33","1","100.00","0","12","0","0","0","0","0","0"
"0x5fa125ee772e5fd6f5028422751a5e6751993459","20","4.05","0.46","1046.90","1","100.00","0","94","0","1","-887272","887272","0","0"
"0x26570de098f37d1d717e2860fbf19d54fe9a6011","10","4.02","2.44","1706.64","1","100.00","0","303","0","0","0","0","0","0"
"0x245f6514ff0b711b2603139be85b85419dc8f7aa","5","3.96","8.23","37929.66","1","100.00","0","27","0","0","0","0","0","0"
"0x4e430992db6f3bddbc6a50d1513845f087e9af4a","5","3.95","1.16","2046.74","2","92.00","0","117","0.0000010615305467975844","0.5","-25.5","24.5","2.5","2.5"
"0x2d1a0f69ea53d61b4f74648ca1db523610784406","5","3.81","0.59","567.65","2","41.50","0","76","0","0","0","0","0","0"
"0x297b939e9f88232be3dd165ea20a846440c1dc7b","10","3.77","23.02","91367.04","2","100.00","0","20","4.2699536129120474e-7","0","0","0","0","0"
"0xa2d30b5c2c84f8c0e47a0dfebb3eda04a6a2ca28","10","3.69","28.32","12194.75","1","100.00","0","533","0","0","0","0","0","0"
"0xecaf401a100ff4e390075a5d45f7db021f90a0e4","5","3.65","2.02","1001.93","2","39.50","0","634","0","0","0","0","0","0"
"0xbcb96cb44797931c3129b92dfec777a6fbaafaac","5","3.50","2.34","1172.05","4","97.25","38","29","0","0","0","0","0","0"
"0x213bddf596932002b519864d35d5ac80b74f4262","25","3.47","0.08","881.50","1","100.00","0","19","0","0","0","0","0","0"
"0xb0bada5d45d939a03c6d211d24a61a4418d7cd13","15","3.42","14.51","14990.46","2","100.00","0","71","0","1","-887272","887272","0","0"
"0x7622f628135378f1b8d1876952de9bab80245f1c","10","3.37","1.92","1093.95","2","44.50","0","212","0","0","0","0","0","0"
"0xa14010166d72ff3cc101c29e95d12adb06146475","5","3.34","2.27","4950.90","1","77.00","0","100","0","1","-101","953","0","0"
"0x5fa125ee772e5fd6f5028422751a5e6751993459","5","3.26","2.17","889.66","4","87.50","622","131","0","1","-887272","887272","0","0"
"0xde6ac2604800464ba76039b0f11d05eec622813d","5","2.63","1.33","7505.28","2","78.50","0","27","0","0.5","-443636","443636","0","0"
"0x9b3f4f5a062a8c3dab9ca674839b8f06aec5d869","10","2.58","0.01","19.08","1","54.00","0","120","0.00005577884756302609","0","0","0","0","0"
"0x3125a38881b0ec053fa28a8f912248913cc21cc0","5","2.57","0.45","6349.12","1","100.00","0","18","0","0","0","0","0","0"
"0x297b939e9f88232be3dd165ea20a846440c1dc7b","5","2.54","6.38","91530.09","1","100.00","0","7","2.917553199033307e-7","0","0","0","0","0"
"0xde6ac2604800464ba76039b0f11d05eec622813d","10","2.32","7.13","24553.96","2","100.00","0","18","0","1","-887272","887272","0","0"
"0xffeeb1732aeb273fcf4b6789553b6970da71cbaf","5","2.31","0.12","1907.03","1","100.00","0","2","5.721423335103282e-10","0","0","0","0","0"
"0x3fbd3df54ece58be3719647c9e5bca719ae5cbc4","5","2.30","0.13","2034.23","1","100.00","0","16","0","0","0","0","0","0"
"0x2e509d6d90a36c999007eb4e2614dbb141289cb5","5","2.29","1.34","21337.12","1","100.00","0","8","0","0","0","0","0","0"
"0x5db803e1612dd94de98f083746fcc2d15f720040","10","2.29","0.33","2611.58","1","100.00","0","27","6.010238973175319e-8","0","0","0","0","0"
"0x1852cb2d91b0b367fcbdb809bd35cac4841b2a1a","10","2.21","5.11","41113.45","2","47.00","0","1","0.00004673960792844767","0","0","0","0","0"
"0xf43df57b6c2b52cc16ec9284b635ce11c4070acb","50","2.21","0.11","595.38","1","100.00","0","48","0","0","0","0","0","0"
"0xb0bada5d45d939a03c6d211d24a61a4418d7cd13","10","2.17","22.77","12175.14","7","100.00","0","63","0","1","-887272","887272","0","0"
"0xf100a95757c700b35f2630d9b794e3361e69696e","5","2.05","0.00","3.51","1","100.00","0","2","0","0","0","0","0","0"
