wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x9800511c5082c3aa6f4335a75dc78b1a87ea307a	1	0.89	0.00	78.87	1	100.00	0	0	0	0	0	0	0	0
0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9	3	0.72	0.30	14989.86	1	100.00	0	1	3.398223147321744e-7	1	-887272	887272	0	0
0xc61cc3107ad698103ace17beb39b1ac139646209	25	0.65	0.16	8924.75	1	100.00	0	2	0.0000029784944843846972	1	-887272	887272	0	0
0x9ddc19759ff10b381e0e1fe2df88f5c07a69138a	3	0.61	0.03	1987.10	1	100.00	0	0	0	1	-887272	887272	0	0
0x0aac7b14848701daf57939fcd51b60d1029cd57f	5	0.52	0.01	1001.10	1	100.00	0	0	1.7295054277610689e-10	0	0	0	0	0
0x8e07ab8fc9e5f2613b17a5e5069673d522d0207a	1	0.40	0.05	4166.92	1	0.00	0	0	1.7845099842261902e-7	0	0	0	0	0
0x9ddc19759ff10b381e0e1fe2df88f5c07a69138a	2	0.35	0.02	1987.59	1	92.00	0	1	0	1	-887272	887272	0	0
0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	1	0.25	0.00	700.77	1	100.00	0	0	0	0	0	0	0	0
0xa95695c71256e41c5d128ed8bcca88a01dace919	3	0.13	0.31	1447.69	3	68.00	0	217	0	0	0	0	0	0
0x26570de098f37d1d717e2860fbf19d54fe9a6011	5	0.04	0.00	2.15	2	100.00	0	0	0	0	0	0	0	0
0xc5fdfa344d08e032b77d650bd4f0dbf508349542	5	0.04	0.00	7.26	1	100.00	0	0	1.2674306049120787e-10	0	0	0	0	0
0x213bddf596932002b519864d35d5ac80b74f4262	10	0.01	0.00	2.17	1	100.00	0	0	0	0	0	0	0	0
0xc9d46b11f3b1bbc85ebedfffca09707f8f28dca1	149	0.00	0.00	84677.98	1	100.00	0	0	0	1	-887272	887272	0	0
0xa2374048325dc0a8874ba1e672be589124e517e0	3	0.00	0.00	682.05	1	32.00	0	1339	0	0	0	0	0	0
0x1fd6e15cd7548ec27443690ce5aa3320b1869c3d	2	0.00	0.00	20215.72	1	100.00	0	1	2.098987650356321e-10	1	-887272	887272	0	0
0x1fd6e15cd7548ec27443690ce5aa3320b1869c3d	3	0.00	0.00	56824.53	2	75.00	0	254	0	0	0	0	0	0
0xde6ac2604800464ba76039b0f11d05eec622813d	3	0.00	0.00	68975.12	1	86.00	0	118	0	0	0	0	0	0
0x3c5aac016ef2f178e8699d6208796a2d67557fe2	2	0.00	0.00	5380.37	2	75.00	0	35	0	0	0	0	0	0
