wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	32	7.09	1.99	10263.81	1	100.00	0	6	0	0	0	0	0	0
0xbde54732aa9a1b861d1624a42b322f23737926d2	3	7.06	0.28	735.09	1	100.00	0	41	0	0	0	0	0	0
0x8623f010312c48139563809c0c7aad88b01bba75	2	7.03	0.23	195.66	1	91.00	0	124	0	0	0	0	0	0
0x1d7adb15d97547487d5adaaeb68b638cc6984d9e	1	7.01	5.36	1206.60	6	43.00	5	59	0.000002358124058983909	0.6666666666666666	-591514.6666666666	591514.6666666666	0	0
0x30949871f917150ad8fdd412ce79c44a017d41a9	7	7.00	0.45	782.05	1	91.00	0	54	0	0	0	0	0	0
0x1265156d15eccf173f39c41bbe028c95cc420388	1	6.96	350.83	40401.34	19	68.05	4	23	0.000002564259552064273	0	0	0	0	0
0x405d0351b1c959318724190e3ca06d046cee9f39	5	6.95	1.02	1332.69	1	48.00	0	95	0	0	0	0	0	0
0x41a6ac7f4e4dbffeb934f95f1db58b68c76dc4df	1	6.83	0.24	124.98	4	63.25	28	57	4.129081548898128e-7	0	0	0	0	0
0xbadc11224efb66aeb88c5a446082840eaf0eddde	2	6.82	7.04	1882.69	17	73.82	15	14	0.000001695752539694862	0	0	0	0	0
0xc1b9ecbb51fea7c1a0cd08d2df0734407c3f6ae0	14	6.80	6.61	2729.12	1	99.00	0	307	0	0	0	0	0	0
0xf4c811304f3360e348f0976711a09b1e3fe2d580	10	6.77	0.30	320.02	1	94.00	0	116	0	0	0	0	0	0
0xf3b8d66a259e3f2adfdf51913b553ae4d4215e06	2	6.72	4.98	2394.86	11	77.00	17	6	1.6016310903795142e-7	0	0	0	0	0
0xa35c3fb06b17af73b1b385144d47cf7f4624ae6e	1	6.56	2.20	1631.59	2	35.00	175	78	0.0000059924504192121475	0	0	0	0	0
0x1fe4fd70272327264510e55bb2e79689a2f90b6c	1	6.53	2.60	2423.48	1	12.00	0	131	3.566340778249355e-7	0	0	0	0	0
0xbadc11224efb66aeb88c5a446082840eaf0eddde	4	6.37	1.09	1908.69	2	96.50	67	17	8.432524123413998e-8	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	4	6.36	18.93	3552.62	30	88.03	0	8	0.0000014160691467572188	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	1	6.31	176.13	6074.04	153	82.22	307	5	5.962110884877775e-7	0	0	0	0	0
0xfc9b2ff6f59721d3a04c7a7c32426ab280936975	1	6.18	18.93	5109.49	7	43.00	6	34	0.0000048413146126945	0	0	0	0	0
0x120cc2c98fecb24f6a25b2c1b014d512619657a9	3	6.06	2.97	3572.11	1	52.00	0	98	0	0	0	0	0	0
0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	3	6.05	3.93	8160.06	3	85.33	3	4	0.0000016514343115225927	0	0	0	0	0
