wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x62ab628f093305c60dc696d2bf0255c367e420df	1	31.12	8.51	9980.82	1	63.00	0	22	0	0	0	0	0	0
0x0c6590dcda9d5fdcb9cffd453c9952f0515a8ef6	1	31.06	04.09	4802.56	1	100.00	0	13	0	0	0	0	0	0
0xae613b5915485f9f814d1cf1e2f090975f84d3bc	2	30.62	37.81	45068.87	1	73.00	0	23	5.73700686956613e-7	0	0	0	0	0
0x8e29d0e2ca8e92a9f27192616e2e9f170fd2a035	2	30.62	8.53	2032.72	1	86.00	0	118	0	0	0	0	0	0
0x156e4293477d4371ce37eed4ba084b609e841bcc	2	30.60	23.12	7646.76	4	76.00	36	10	0	0	0	0	0	0
0x47f4e5ca3d84348004a531be3986c850b6e76e08	1	30.30	41.32	49769.79	1	21.00	0	10	0	0	0	0	0	0
0x05970c883c8d2db8287edb0c264961001cf2280a	2	29.72	10.80	4421.03	1	100.00	0	60	2.4117485786234738e-8	0	0	0	0	0
0x5e8e79f1d05dff8bfb9ab83fb9ea0c66150e75f5	3	29.26	6.10	2028.84	4	89.25	60	32	0	0	0	0	0	0
0xe41277b8045ab83ca8a0233f4013808e7cebff42	2	29.15	2.89	724.13	1	94.00	0	112	0	0	0	0	0	0
0xe000b8ed0e86cdf9b136b92fe47fe6d3d6d5e1be	1	28.19	309.67	59536.09	2	99.50	0	51	0	0	0	0	0	0
0xce29ecb0d2d8c8f0126ed923c50a35cfb0b613a8	2	28.12	43.36	11258.48	1	97.00	0	104	0.000004965831879033544	0	0	0	0	0
0xc5882ec66e0c500d8cb8b5a03f766aaf8db0d324	1	28.10	35.93	46666.03	1	47.00	0	17	0	0	0	0	0	0
0xc2543a0bee513427ba7490a72ca4af8cd9829d13	2	27.96	0.81	1059.43	1	84.00	0	19	0.0000011489047158086407	0	0	0	0	0
0x062d3f72d933fd04596ff9723f3ed425354b9330	5	27.90	0.11	142.67	1	100.00	0	17	3.368486600763276e-8	0	0	0	0	0
0x0d40013211c19a676db67b74b2473e3a3e72a24b	2	27.88	0.70	921.94	1	72.00	0	14	0	0	0	0	0	0
0x78266b7341161ad0cbfac66c7fb234f4017bd18b	4	27.72	0.59	772.21	1	100.00	0	13	0	0	0	0	0	0
0x81db2dfd33b24419f0f715e331f678411eb1ec30	5	27.34	46.34	30571.79	2	93.00	131	13	7.006528690567393e-7	0	0	0	0	0
0xd93ec7e214c50fe64050d0a88002942f0e242659	1	27.15	12.02	5382.70	3	54.33	0	8	0	0	0	0	0	0
0xa8cc3f0f9630864b4482ff3e1dbda71a0aaec577	1	26.90	04.07	5515.98	1	41.00	0	2	0	0	0	0	0	0
0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525	1	26.86	7.30	9925.47	1	50.00	0	24	0	0	0	0	0	0
0xedd51694e3b93841ddc68611c5b633735f596747	1	26.29	2.64	305.67	1	55.00	0	273	0	0	0	0	0	0
0xfef45b3e915f953ce386dc1db9a18b7680a9ee72	2	26.15	140.45	24586.06	4	85.50	0	38	0.000002719679936813435	0	0	0	0	0
0x1bac4e80874037ba2687f4e029b37b57cc7a5b19	1	25.90	1.41	992.69	1	72.00	0	35	0	0	0	0	0	0
0x786d5d8b18dfe3097cea1d44c8f61b522ecc1f27	1	25.67	0.01	12.70	1	81.00	0	15	0	0	0	0	0	0
0x3f01fa6e75f9d0477108f994400280b71915bf56	5	25.25	1.29	934.78	1	80.00	0	25	8.112763905110398e-7	0	0	0	0	0
0xa3577db3c174b7cdd1947cccaada6e1a4d63b8a5	1	24.99	19.51	14251.16	1	58.00	0	43	0	0	0	0	0	0
0xa2d30b5c2c84f8c0e47a0dfebb3eda04a6a2ca28	2	24.89	40.00	8380.91	1	78.00	0	156	0	0	0	0	0	0
0x374d5221a4367fe746cc6c92d333c6ce15386fcd	1	24.68	0.02	28.73	1	89.00	0	18	0	0	0	0	0	0
0x1cda6af915399fd20d6b253b8cfdbd9feda73baf	2	24.60	5.45	8080.81	1	70.00	0	13	0	0	0	0	0	0
0xbba2379f5cc9a2f248c5cf18ad72379ae2478f42	3	24.00	6.97	5302.73	1	59.00	0	36	2.2929528276094402e-7	0	0	0	0	0
0x8ac2d9b6cdcec11f60f983610cf0b9ac80f0da6f	1	23.73	3.60	5535.50	1	64.00	0	24	0.0000010555326945826948	0	0	0	0	0
0x2feb12b34a09cac2a518e51e4044a46800ee8ca7	1	23.55	0.16	251.12	1	63.00	0	24	3.486705590916017e-7	0	0	0	0	0
0x06092040f47059c8b78b2da82dfb5f8f34d731f2	3	23.23	291.55	76337.89	1	92.00	0	128	0	0	0	0	0	0
0x9ddc19759ff10b381e0e1fe2df88f5c07a69138a	1	22.96	1.26	1998.11	1	98.00	0	15	5.213826148597889e-7	1	-887272	887272	0	0
0xcf42612fb0984e1aa4ea66fd81ed6a73886f6aad	1	22.91	0.52	489.03	2	60.50	0	12	4.5498300127455593e-7	0	0	0	0	0
0xc125fa384407c574522a18c17440d437d6767bba	2	22.54	3.20	739.42	1	69.00	0	166	0	0	0	0	0	0
0x5957145fab56dfe5af988a4f55eda4b205922c1d	1	22.53	141.06	19728.18	11	63.00	0	26	0	0	0	0	0	0
0x5882aa5d97391af0889dd4d16c3194e96a7abe00	1	22.28	06.09	9970.29	1	40.00	0	15	2.5806832226749066e-7	0	0	0	0	0
0xe9ccb5875bb0b6639eb8de0c0149a36111276928	1	22.26	0.54	891.24	1	87.00	0	11	9.06081765172928e-8	0	0	0	0	0
0xa734288da3ace7f9a5e5caa6df929126f2e67d52	2	21.99	22.64	37580.51	1	73.00	0	15	0	0	0	0	0	0
0xcbcc3d5389906c1f03535f539a93267e30cf9823	1	21.92	7.21	3811.11	2	100.00	0	6	0	0	0	0	0	0
