wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x735c9f1d619bc83560f2b23b6c6f35ba159f57b8	300	319.62	0.01	0.79	1	70.00	0	40	0	0	0	0	0	0
0x4e9518ecb5e2a779cbfe3e41231bd7ad31c94d75	400	318.08	441.30	25320.16	1	61.00	0	41	0.06743201950748512	0	0	0	0	0
0x607583cba8866c13200dde82e1e66a8bbd927b5e	350	315.01	4.15	480.66	1	83.00	0	14	0	0	0	0	0	0
0x44b3139eab3ec2d5b15864a478065f151a7a7da4	400	314.83	5.69	272.15	2	91.00	53	24	0.0013048636724022344	0	0	0	0	0
0xa6861734e12e45e3b3a1dfc3d06d1bc5d3c34589	400	313.05	9.66	375.58	1	76.00	0	71	0.000929604696342512	0	0	0	0	0
0xbbd9ef86217b5a607574627e4c01933812196240	400	313.02	62.60	1887.48	3	70.67	52	19	0.010290890693505824	0	0	0	0	0
0x0cbdfac5e093c49bd1f8633fded37216acbdcf4f	400	311.91	7.68	449.14	1	80.00	0	35	0.005464957797174375	0	0	0	0	0
0xb34f836eb3bbde0a7c1c8800ba3b71e31f8e536e	400	310.67	59.82	1756.90	1	79.00	0	72	0.000006714702804888617	0	0	0	0	0
0xb734ec7a75d65406fde5bcf9156cab673ba1e1c5	250	309.91	3.39	199.76	1	39.00	0	38	0	0	0	0	0	0
0x0b8f402ae25a4d5da17d24462df9a7bae4882d56	250	308.22	8.73	516.85	1	43.00	0	46	0	0	0	0	0	0
0xfb6d215b37f54ed59f46a104a45540878bf9950c	400	303.25	32.94	1861.81	2	90.00	0	18	0	0	0	0	0	0
0x7e45ac061ca96b3995cd6730a0211816fbd5f77e	400	303.04	0.05	1.00	1	70.00	0	123	0	0	0	0	0	0
0x77a70e1761fb3cbb333599ee16e5d6cb027afd83	400	302.35	15.60	1883.29	1	100.00	0	19	0	0	0	0	0	0
0xc48163af7f0e9028d9499513d32e721110bdb174	400	299.82	1.28	78.12	1	98.00	0	27	0	0	0	0	0	0
0xd42d654d065ff9560c823f2d71411535d5e81132	600	298.60	6.62	809.60	1	100.00	0	16	0	0	0	0	0	0
0xe8a0c3f794640ffdad7855dfc7d8351e867f7b9c	650	296.83	33.62	2067.22	1	99.00	0	37	0.024137336769780582	0	0	0	0	0
0xe1f3d27341f210e0964f11ba6650aa1e328b2686	400	295.32	22.26	540.48	3	69.33	4	36	0	0	0	0	0	0
0x9694366b5f7329f973b91b705883472f1302637f	500	295.29	5.46	674.86	1	58.00	0	22	0.04832287026601545	0	0	0	0	0
0x49abbf1bab43835ccf133992c78a5357909c7bbd	400	293.94	4.39	77.90	1	57.00	0	165	0.0014311270177258528	0	0	0	0	0
0x3b179c647b1a5bb6a40ab15a29f6ac860d9255c5	50	293.83	0.57	71.14	1	19.00	0	10	0	0	0	0	0	0
0x87a12400fd577ceb6a668c4dda00b3d3fc97e0d3	450	292.27	38.82	2442.72	2	100.00	0	13	0	0	0	0	0	0
0x28c974c18c6553b445c4b77f35d83f3499acf58f	700	290.20	0.41	51.69	1	100.00	0	20	0.0034804706813162944	0	0	0	0	0
0x27243dfacd64e698220c963292263268015047da	350	289.97	24.76	3117.09	1	71.00	0	17	0.00783585092847261	0	0	0	0	0
0x3e30bb05e183d388b573ecc6377e9f584d7cfc42	400	289.70	280.90	5898.53	1	70.00	0	120	0.048477719786843565	0	0	0	0	0
0xafbd8e7394f41b2f479a9ada10ed8bb700b75311	500	287.77	5.27	669.04	1	100.00	0	15	0	0	0	0	0	0
0x7185c46f4f6ee10938d5dcbe33f758985444bc7a	50	286.98	7.83	995.60	1	100.00	0	2	0	0	0	0	0	0
0x10368bfc3da395b46d40261a6bea3189af6b5e75	400	286.18	169.91	7887.63	2	97.00	0	24	0	0	0	0	0	0
0x03629293e8bb540f07559e950396e8ce5664a80e	400	284.54	14.33	1838.79	1	78.00	0	14	0	0	0	0	0	0
0xed428d0034a66e2ff2fc2f7a1bd5da35009e2d89	250	284.36	29.54	868.92	2	33.00	0	28	0.012516613417651312	0	0	0	0	0
0xdd8737fcdda97bd850a26cb7b7beb3a19346459e	650	281.07	105.30	2301.48	4	98.25	5	28	0.0005265449300462244	0	0	0	0	0
0x5f17e9d3b612262369cbf9f0fc141eaa3d577e8e	500	280.39	383.88	24984.29	2	98.50	19	15	0.0037119871461377407	0	0	0	0	0
0x73ca10faff34fe69f1c7186474651434adbc2163	650	280.10	10.47	682.19	1	81.00	0	43	0.059094539063075935	0	0	0	0	0
0x35521b0d9785b86e1423278f3498bde00284d104	350	280.05	3.82	249.19	1	58.00	0	33	0	0	0	0	0	0
0xfab820f896d5a45f581ab3619cb41a92bc9104ff	400	278.39	0.49	64.34	1	84.00	0	21	0	0	0	0	0	0
0x5a17cc5eb6b1af7a4c57c32c70427e44b2bdbab9	400	278.10	5.12	671.32	1	80.00	0	18	0.009258828171787581	0	0	0	0	0
0xbdfc087a5c32f6b6e425697c1a19a10e378136ee	550	277.06	1.17	154.11	1	73.00	0	22	0	0	0	0	0	0
0x671c813794612c22baefe47f01ac837d6ca2da91	400	275.80	87.67	2320.54	1	68.00	0	108	0.04808346510692951	0	0	0	0	0
0xd9dc04a528722613da15c961039f523707407a78	650	274.61	1.21	160.40	1	100.00	0	16	0	0	0	0	0	0
0x04722123cc98c8a78f4d2851d2b363561af99edf	400	273.77	152.05	10135.79	1	67.00	0	48	0.06187814163947092	0	0	0	0	0
0xc0e721958a2480faeb1a90e8126455e7b636246e	400	273.19	87.33	5833.78	1	90.00	0	35	0	0	0	0	0	0
0x853ed418904321f57faf4e246c8b4487076f0a68	400	272.57	0.07	1.93	2	67.00	0	51	0.004800042688618555	0	0	0	0	0
0x0df0288c88f912e1d9300cc6f43e6b53965b408c	650	270.68	26.86	724.48	1	89.00	0	114	0	0	0	0	0	0
0x227d69418c80b25254ce5d1db1c1805b13072116	400	269.56	1.79	41.09	4	72.25	0	21	0.05801217972027928	0	0	0	0	0
0x82ae0868fd40b168aeaba8a5bb2f03fd6fb89357	400	267.58	2.84	63.57	5	81.00	3	20	0.004022396277878482	0	0	0	0	0
0x51f1e7210251af0bc3042e6b0ee2a3816f7d212f	350	266.40	1.47	50.36	1	54.00	0	95	0	0	0	0	0	0
0x8ccb2c0530f9e3d2dc8a08f96223f69d78df677a	250	265.31	32.95	2151.60	2	79.00	0	14	0.004348408259341463	0	0	0	0	0
0x0df0288c88f912e1d9300cc6f43e6b53965b408c	600	264.74	16.69	715.06	2	95.00	0	26	0.007068815676375406	0	0	0	0	0
0x1ded04611e3b48f620d42bc97f798cb085403f73	400	263.38	9.08	161.28	3	58.33	0	56	0.045586330483978386	0	0	0	0	0
0x9b06ce7455d3350d00994a886f77cad77b5724b6	200	262.35	0.15	20.78	1	29.00	0	24	0.10550308020051968	0	0	0	0	0
0xc600617e3a7ff1487aecfb026169a16433a10290	500	259.10	2.78	391.38	1	99.00	0	17	0	0	0	0	0	0
0x5de0e09746a9aaefa85bc95500f2fe7477b4d5fe	400	257.39	0.65	30.54	1	46.00	0	67	0	0	0	0	0	0
0x167810e72ad86f6076749abfcca9057cf7f16c5e	200	257.08	19.96	1337.55	2	55.00	2	13	0.0050874094549457904	0	0	0	0	0
0x4c9a973ba23dff1b08974e8733a75e7e7938a036	400	255.15	0.51	12.27	2	47.00	0	65	0	0	0	0	0	0
0x767ac2730c01435ce133eb476d744b8d7eddcb21	600	253.07	5.95	171.49	1	77.00	0	115	0	0	0	0	0	0
0x85e5bc73dd304062dcf08c65302d5a872cabfa77	500	252.66	79.17	2287.55	1	78.00	0	112	0.03255198691318739	0	0	0	0	0
0xe30dc1eba82267d5e55391d3cdc7d6f72de9c227	250	251.57	6.72	487.48	1	44.00	0	41	0.060713640639942223	0	0	0	0	0
0xe3cbfb6738f0cfb8369d8c57f88a04b2ea993b3d	400	250.74	11.69	567.36	1	81.00	0	56	0	0	0	0	0	0
0x5cf92babab7187f6221dcc899d838d0474eaa822	900	250.00	5.27	769.51	1	96.00	0	24	0	0	0	0	0	0
0x5f17e9d3b612262369cbf9f0fc141eaa3d577e8e	400	249.07	646.63	25057.76	3	79.33	32	19	0.010814352960186735	0	0	0	0	0
0xbfe095406974893f737807a42fc8518252706b9a	400	248.21	28.11	1305.08	2	75.50	0	30	0.0027738628170348445	0	0	0	0	0
0x5c0fdf4b6d21ace84a3f99986a012af07c6c619b	1000	247.80	73.08	10763.92	1	100.00	0	24	0.041621100059885396	0	0	0	0	0
0xdd8737fcdda97bd850a26cb7b7beb3a19346459e	600	247.45	15.51	2287.90	1	100.00	0	14	0.009161933667867217	0	0	0	0	0
0xe702fa35674e54a446fd5cb783286ae872fcbe16	750	247.25	29.02	2141.67	1	99.00	0	35	0.022032020098794458	0	0	0	0	0
0xe8a0c3f794640ffdad7855dfc7d8351e867f7b9c	600	245.96	14.39	2134.74	1	80.00	0	21	0.08416834099972403	0	0	0	0	0
0x296a5e3f71932bc57be8a988ec3fa869efe798e4	400	245.16	6.04	899.36	1	93.00	0	11	0.007828551794109018	0	0	0	0	0
0x00d69eaf25a939a2e8db6238c9ea055ca9633571	400	245.00	13.20	983.59	1	73.00	0	30	0.01078238845738655	0	0	0	0	0
0x1c1eee38fafcd3ad45acc24713a6986db7067e61	650	243.41	0.15	21.82	1	97.00	0	24	0	0	0	0	0	0
0xa9780d21154048b25257d75beaf99a3aa2888888	400	242.25	23.89	421.36	6	72.50	0	27	0.0064548408736912295	0	0	0	0	0
0x43e080ef535d8e3f89eabe67d12af90640ba2448	400	241.84	623.38	13932.60	6	98.33	6	15	0.0013400188392705588	0	0	0	0	0
0x156e592cb42be728a38fc5c893b4f738b9bb316e	400	241.00	346.33	9936.25	3	93.33	17	16	0	0	0	0	0	0
0xf60b7e4d3acb20857a141ad012887dd9d538c89e	550	239.70	0.53	80.65	1	85.00	0	22	0	0	0	0	0	0
0x4c83b3817184910bc3004cf8ec87ca0bf9d8da47	400	239.51	7.02	1070.29	1	100.00	0	11	0	0	0	0	0	0
0x4b61c67f7917e3300798c4166aa5c1bf5f42da22	400	238.75	1.76	44.58	2	41.50	0	70	0	0	0	0	0	0
0x73e2f7bcc702638876aaef814e660a52b8299cdb	650	238.50	11.56	353.96	1	82.00	0	114	0	0	0	0	0	0
0x74b6987d3e5055611f7a7873d5abf3f23e7d97dc	400	236.77	4.40	312.35	2	79.50	38	22	0.0033318750808808417	0	0	0	0	0
0xa612421f162c3ed3765f3090e9400880dd6f670e	600	235.63	5.25	271.04	1	82.00	0	52	0	0	0	0	0	0
0x47f4e5ca3d84348004a531be3986c850b6e76e08	700	235.22	322.22	50000.00	1	97.00	0	17	0	0	0	0	0	0
0xc600617e3a7ff1487aecfb026169a16433a10290	50	231.67	0.31	49.44	1	33.00	0	6	0.0026391477668474828	0	0	0	0	0
0x14f4709483ae2fb65f7fe5e9bf8436f2857229bd	400	229.83	17.01	1354.03	2	92.50	0	9	0	0	0	0	0	0
0xfd2be6071d70476bbd169ce5df5248695ee977eb	400	229.41	1.30	206.78	1	55.00	0	23	0.019280608684246747	0	0	0	0	0
0x819d09ed47b3eafb18761b36d3b76d3f785f8bca	400	229.00	4.46	710.68	1	74.00	0	18	0.017640112263461738	0	0	0	0	0
0x74b6987d3e5055611f7a7873d5abf3f23e7d97dc	950	228.42	1.65	132.05	1	89.00	0	44	0.07358185079905377	0	0	0	0	0
0x6c9ff349a9670a1e540b667bad1511cf51a17296	950	228.11	0.81	64.67	1	95.00	0	45	0	0	0	0	0	0
0x349b6808aa506149b2e8a4da6297d356e345f7df	400	227.40	0.60	96.48	1	72.00	0	14	0	0	0	0	0	0
0x093b23e3bc0aa7f60d4335b44bcb9a229c0572d0	400	226.99	5.54	890.16	1	94.00	0	12	0.03673288876318015	0	0	0	0	0
0xd57497aed2324517f801b5cf8269edf996907a82	700	226.91	21.82	702.00	1	91.00	0	104	0.030658418235030016	0	0	0	0	0
0xc600617e3a7ff1487aecfb026169a16433a10290	400	226.40	4.71	378.16	2	99.50	0	14	0.0036214195229256063	0	0	0	0	0
0x85204a5e932b69455822033f33e378dff4bb8960	1000	225.07	8.67	1406.52	1	100.00	0	19	0	0	0	0	0	0
0xf425e8d3119cce98ea4599aaaa9922acbe64af7c	400	224.90	0.05	8.90	1	51.00	0	23	0	0	0	0	0	0
0x807b755d5374769dd5282a05ebaca84ca70af607	650	224.70	272.54	14757.00	1	91.00	0	70	0	0	0	0	0	0
0xe5985ed2b594558d559f53929fd303fb50e4280b	400	223.81	133.36	3107.11	1	39.00	0	166	0.007257053379106093	0	0	0	0	0
0x59e10ee0b33ff33553e70ca428d34df8a85946ac	550	223.74	0.76	61.91	1	79.00	0	45	0.05744927247915976	0	0	0	0	0
0xf5fcaae203bd5dd81ef969c3fecc872f38aeccab	600	222.76	76.70	4189.12	1	80.00	0	49	0.06213168125678292	0	0	0	0	0
0x500d3db7361e7f613e13426566b8464abfd559e0	1000	222.69	536.50	87934.03	1	100.00	0	23	0.009213983327693853	0	0	0	0	0
0x7e00c573fffc25a7721fa88e098d2f3de0a1feed	750	222.22	4.37	359.26	1	100.00	0	46	0	0	0	0	0	0
0xa84b8512e1dad22d022a47feefc8cc84658542d9	400	220.83	32.29	1587.79	2	81.50	13	26	0	0	0	0	0	0
0x1c29801b688e3a4625e3c215ac6ba3085ec05843	950	220.77	17.78	1469.78	1	84.00	0	45	0	0	0	0	0	0
0xebd724a01a7ade63f0efe983f1b1e8b493bc6d00	400	220.58	0.53	23.87	2	46.50	0	78	0.008626690639129686	0	0	0	0	0
0xf7bab8ab94a548046ca95253e5b306515f109779	300	220.20	3.14	520.78	1	46.00	0	15	0.08690089060927608	0	0	0	0	0
0x6532378f5d796d2543cfe6799c55cf83a7266aba	400	220.12	25.09	2080.47	1	64.00	0	41	0	0	0	0	0	0
0xbce7947edc57be003b5008a36ee4296cfee78062	50	218.32	0.05	7.71	1	29.00	0	10	0.0007551098851865667	0	0	0	0	0
0xd42d654d065ff9560c823f2d71411535d5e81132	750	218.06	5.46	457.17	1	95.00	0	34	0	0	0	0	0	0
0x749e08eecb6009ae94888ba79cce3ebea81b40f3	500	217.65	0.33	54.53	1	30.00	0	24	0	0	0	0	0	0
0x919a27466dc58f5d3ff1b30a339a574d71be65c7	250	217.45	0.64	53.50	1	45.00	0	34	0	0	0	0	0	0
0xfa0d2df8a5daa137fd95419fdf0bbc281479f591	800	216.70	0.55	46.32	1	79.00	0	43	0.06606971345014534	0	0	0	0	0
0x27243dfacd64e698220c963292263268015047da	300	216.43	18.32	3089.44	1	83.00	0	8	0	0	0	0	0	0
0xb9e8e3135b87a55e25febc411d2450ea63476bc6	400	215.97	813.79	9815.82	11	77.36	0	15	0.008722566267488857	0	0	0	0	0
0xd36ecaf502963e6e93d9c8eb58182c9f8d2379f6	300	215.53	0.20	33.49	1	69.00	0	12	0.004656888682974536	0	0	0	0	0
0xa4d78a71aed19fa587fbf128fe89b8f54b7dd44e	400	213.68	1.42	29.40	6	71.50	0	22	0.008126176938294538	0	0	0	0	0
0xe757cb9f9210f0c970e20696f91665146c3c9494	200	213.36	4.38	750.00	1	33.00	0	18	0	0	0	0	0	0
0x296a5e3f71932bc57be8a988ec3fa869efe798e4	700	211.99	11.34	976.37	1	100.00	0	29	0	0	0	0	0	0
0xb9cd3bd0e1ddbd80973f3cd4b69b6ec20e7e0e51	2750	211.99	1.86	319.83	1	100.00	0	24	0	0	0	0	0	0
0x8fc27ad7fca175ee10e425f45e05bbc8b1f9309f	1150	211.90	276.37	23803.03	1	100.00	0	45	0.032169432229223194	0	0	0	0	0
0xe8a0c3f794640ffdad7855dfc7d8351e867f7b9c	550	210.89	34.14	1969.44	1	95.00	0	54	0.017753057455427435	0	0	0	0	0
0x167810e72ad86f6076749abfcca9057cf7f16c5e	150	210.69	14.95	1296.38	2	52.00	1	9	0	0	0	0	0	0
0x22e7159967034ab516a66d9d2a75ba9a9aaf991a	400	210.63	0.25	43.88	1	90.00	0	17	0.0035022116472771536	0	0	0	0	0
0xa2453d10005718a1b3428aa8c4dbe8957f746b1b	400	210.46	1.66	70.90	3	97.33	0	19	0	0	0	0	0	0
0x765113e7533f86bdbd7a19a95affddf4b119f49c	250	210.23	29.99	2603.39	1	62.00	0	24	0.012478973006690985	0	0	0	0	0
0x6e062761e1ed9ffc849badacba81c8b9984945d9	400	210.07	0.53	45.84	2	78.00	0	18	0	0	0	0	0	0
0x6371b497d83c02424046d2c7246c3de87e759dec	400	210.02	1.70	62.19	2	62.50	0	66	0.00008895404502995419	0	0	0	0	0
0x3f3895a8733bd0bd4ecdeec580360802416c7c78	400	209.90	496.58	19387.17	3	85.00	4	19	0	0	0	0	0	0
0x7e00c573fffc25a7721fa88e098d2f3de0a1feed	1000	209.71	7.87	685.25	1	99.00	0	39	0	0	0	0	0	0
0xc72c4a11b95a8b132a8390b0c14bd84ffa2be37f	300	209.60	33.27	5793.01	1	100.00	0	9	0.0024617051541775403	0	0	0	0	0
0x98ab6d16e592159ed50687ea3015330be12cd371	400	208.50	1.48	129.96	1	80.00	0	29	0.016921958695648165	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	800	208.41	2194.02	40632.51	5	99.80	0	33	0.009737759728010165	0	0	0	0	0
0x9c22836e733d1611d41020123da7aa72f475cc7b	400	208.33	1.74	152.81	1	80.00	0	29	0.016921958695648165	0	0	0	0	0
