id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
241248	-276343	-276342	1	2253.664426876968	583.551716	0.0	2833.080039	2837.2161428769678	1.6842187375387685	1.78	21.67	100	0	1.2236165414236666e-07	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
194385	-276346	-276340	6	199.9999999191908	179.570247	379.1273868330978	0.810507	379.5702469191908	0.2226141713099779	1.76	21.41	100	0		0.0	0.0	0.0	0.0	0x28165971e4d592ca6c45a3786786ec2f6b4b8d23	0	0	0	0	0	0	0	0
202489	-276354	-276353	1	5707.755750282299	11041.328548	0.0	16732.467773	16749.084298282298	19.32238739676644	1.73	21.05	97	0		0.0	0.0	0.0	0.0	0xf1bc5de15f4b56d9db4b3e6682832547d72844de	0	0	0	0	0	0	0	0
399111	-276329	-276328	1	1820.4085260037427	7916.891378	9740.916196086735	0.0	9737.299904003745	5.607936985377705	1.73	21.02	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
399112	-276329	-276328	1	528.6960462989795	2299.28014	2829.0264556749075	0.0	2827.9761862989794	1.6274731973129564	1.73	21.01	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
205727	-276356	-276352	4	1966.0732348377344	4325.975044	0.0	6286.434059	6292.048278837734	7.073363437854839	1.69	20.52	78	0		0.0	0.0	0.0	0.0	0xb30b74b2441f519d28cc78a16eae3603cd7822f0	0	0	0	0	0	0	0	0
235213	-276345	-276344	1	9787.833674229578	163.678751	0.0	9931.502792	9951.512425229575	5.565645327359878	1.68	20.41	66	0	1.2805038140939473e-07	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
235216	-276345	-276344	1	2792.596137559732	46.699675	0.0	2833.586803	2839.295812559732	1.5872155530868184	1.68	20.4	66	0	1.2805038140939473e-07	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
232681	-276346	-276345	1	7117.830512201193	2831.317991	0.0	9933.982361	9949.148503201191	5.411258331168752	1.63	19.85	91	0	6.392478768546539e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
232683	-276346	-276345	1	2030.8252966330128	807.818083	0.0	2834.316248	2838.6433796330134	1.543012337499888	1.63	19.84	91	0	6.392478768546539e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
628177	-276322	-276321	1	498.5059553047354	0.0	0.0	498.631909	498.5059553047354	0.2713079702155444	1.63	19.86	58	0	1.2633385448879153e-07	0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
195017	-276345	-276344	1	2780.5644083439774	13123.273624	0.0	15898.265858	15903.838032343978	8.529629228152999	1.61	19.58	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
195020	-276345	-276344	1	488.075137064632	2303.540804	0.0	2790.637852	2791.6159410646324	1.492031472168031	1.6	19.51	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
130794	-276359	-276351	8	145.3943552950288	376.360079	0.0	521.346675	521.7544342950288	0.2730296538357942	1.57	19.1	42	0		0.0	0.0	0.0	0.0	0x4e151f37cc3355df367031d7c667d168555901d6	0	0	0	0	0	0	0	0
399301	-276329	-276328	1	32015.68076131941	919.024142	32935.16079151176	0.0	32934.70490331941	16.994469943544306	1.55	18.83	100	0		0.0	0.0	0.0	0.0	0x97b73b8eaa8662381383a67e0dbcab67f78337dd	0	0	0	0	0	0	0	0
145364	-276365	-276315	50	253.078160255421	252.95901	256.1744335687936	249.86772	506.037170255421	0.2611036776223633	1.55	18.83	100	0		0.0	0.0	0.0	0.0	0x27467efdeca3af0c193dff4669cc4c10f5b981f0	0	0	0	0	0	25	24	0
451924	-276326	-276325	1	8172.088004428395	1542.103071	9714.483189542685	0.0	9714.191075428394	4.97156154087523	1.54	18.68	98	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
717124	-276317	-276316	1	1097.0985919196896	7162.951135	0.0	8260.923319	8260.04972691969	4.242791982693141	1.54	18.75	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
145677	-276342	-276338	4	494.47466652434065	497.983419	819.3607443369475	173.636794	992.4580855243406	0.509415721099417	1.54	18.73	100	0		0.0	0.0	0.0	0.0	0x2294373be13bf67ab063010c29b3901677b7b067	true	-887272	887272	0	0	2	1	100
717135	-276317	-276316	1	1223.7207516429853	7989.666573	0.0	9214.361743	9213.387324642988	4.703635921906159	1.53	18.63	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
451925	-276326	-276325	1	7320.038275064883	1381.318153	8701.618084801905	0.0	8701.356428064884	4.451597108973769	1.53	18.67	98	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
230954	-276347	-276346	1	7404.725718384255	2548.238073	0.0	9936.436984	9952.963791384256	5.056284247484533	1.52	18.54	100	0	7.082355812926266e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
230957	-276347	-276346	1	2112.692698338807	727.055151	0.0	2835.032472	2839.747849338807	1.4417408296246028	1.52	18.53	100	0	7.082355812926266e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
685668	-276316	-276315	1	4207.074042649135	5200.548011	9403.306183641196	0.0	9407.622053649136	9.0284057823521	1.44	17.51	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
685670	-276316	-276315	1	3767.948014124215	4657.725144	8421.80776988234	0.0	8425.673158124215	8.085031258797777	1.44	17.51	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
180851	-276342	-276341	1	3575.3359810144207	1440.133314	3249.8467695867607	1765.048439	5015.469295014421	2.406803278762604	1.44	17.52	88	0		0.0	0.0	0.0	0.0	0x97b73b8eaa8662381383a67e0dbcab67f78337dd	0	0	0	0	0	0	0	0
671962	-276314	-276313	1	0.0	498.382656	0.0	498.382655	498.382656	0.4774068039723393	1.44	17.48	100	0	6.113697104126459e-07	0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
385996	-276328	-276327	1	1227.5233574732476	8516.294004	0.0	9743.444695	9743.817361473248	4.596715421658253	1.42	17.22	100	0	2.637734475285924e-09	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
385999	-276328	-276327	1	354.123279659892	2456.831428	0.0	2810.847198	2810.954707659892	1.3248198791646315	1.41	17.2	100	0	2.637734475285924e-09	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
446059	-276327	-276326	1	9688.343024477434	28.757574	0.0	9714.705977	9717.100598477433	4.515605636060776	1.39	16.96	100	0	7.21360304822838e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
446061	-276327	-276326	1	8678.296654604377	25.759488	0.0	8701.91117	8704.056142604377	4.043210968710552	1.39	16.95	100	0	7.21360304822838e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
657935	-276315	-276314	1	497.9131056286975	0.0	0.0	498.387641	497.9131056286975	0.4521665412833288	1.36	16.57	80	0	1.1302868863e-06	0.0	0.0	0.0	0.0	0xfa1457caf448c66ce3c2e619ccd4fcfd317b61f6	0	0	0	0	0	0	0	0
247794	-276340	-276339	1	1312.838774290664	8613.546408	9939.780025228976	0.0	9926.385182290664	4.4183774452429	1.34	16.25	97	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
247796	-276340	-276339	1	374.55177607546887	2457.437401	2835.810714274892	0.0	2831.989177075469	1.2595490569346874	1.33	16.23	97	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
179262	-276341	-276340	1	2650.0064928665406	147.863587	2798.120864964817	0.0	2797.87007986654	1.243109641700313	1.33	16.22	59	0	9.327594585606392e-07	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
680920	-276314	-276313	1	9270.112989751944	148.554828	0.0	9428.437905	9418.667817751942	8.296958237065933	1.32	16.08	90	0	8.728110456601713e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
680921	-276314	-276313	1	6961.171374438271	1476.034174	0.0	8444.597573	8437.20554843827	7.430124979183556	1.32	16.07	90	0	7.02343849745546e-08	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
179257	-276341	-276340	1	4705.375202836246	338.404109	5044.352937194992	0.0	5043.779311836246	2.2238643874279647	1.32	16.09	22	0	7.105799282314251e-08	0.0	0.0	0.0	0.0	0x58c4f03a954e4cbb1b8e204a881a8e9a99d015dd	0	0	0	0	0	0	0	0
672641	-276314	-276313	1	1167.3255923621998	8316.674166	0.0	9485.28035	9483.9997583622	8.309773836039744	1.31	15.99	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
672642	-276314	-276313	1	1044.1764550934672	7439.291493	0.0	8484.613441	8483.467948093466	7.432036241395782	1.31	15.99	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
