id,tick_lower,tick_upper,ticks,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_30d,apr,in_range,in_range_swaps,impermanent_loss,price_lower,price_upper,price_range,price_mid,wallet,auto_rebalance,cutoff_tick_low,cutoff_tick_high,buffer_ticks_below,buffer_ticks_above,tick_spaces_below,tick_spaces_above,dust_bp
"9755572","-68000","-66000","2000","1512491.630849","2.75","1369519.173139","4.39880278","1512494.380849","2.494748","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"13119052","-70000","-68000","2000","372921.801149","2.04876455","276536.458911","1.13492419","372923.84991355","1.72852488","0.00","0.02","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10830695","-68000","-66000","2000","411380.329614","3.35463911","358108.807195","4.00141944","411383.68425310997","1.71210801","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11729480","-70000","-68000","2000","56157.190172","3.30735329","173083.495607","2.10089022","56160.497525290004","1.6088898","0.00","0.05","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"9907754","-68000","-66000","2000","1354415.460656","4.5","1454647.926911","3.34013351","1354419.960656","1.479889","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11786780","-70000","-68000","2000","52004.976991","1.37944752","12928.663161","0.06625622","52006.35643852","1.4291135199999998","0.00","0.05","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10385957","-68000","-66000","2000","216902.891715","1.7409172","157567.13649","2.49001487","216904.6326322","1.42451327","0.00","0.01","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11689509","-70000","-64000","6000","71573.478242","0.428847","83107.916044","0.30352055","71573.907089","1.3379849300000002","0.00","0.03","0","0","0.00","0.0009","0.0017","0.0007","0.0013","undefined","0","0","0","0","0","0","0","0"
"9812015","-68000","-66000","2000","186577.433164","1.23270222","153640.640743","1.63097147","186578.66586622","1.30066347","0.00","0.01","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"9552220","-68000","-66000","2000","271788.087804","1.23452002","298360.878064","0.92422902","271789.32232402003","1.2972788","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11758582","-70000","-68000","2000","33564.222295","1.68483339","55787.04658","1.44829167","33565.90712839","1.14863975","0.00","0.06","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10314898","-68000","-66000","2000","855191.478358","4.70000187","1010324.989805","2.88197371","855196.1783598701","1.075939","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"9756587","-68000","-66000","2000","211299.682033","0.4435983","200243.905683","0.5732033","211300.12563129998","1.016174","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10873405","-68000","-66000","2000","788872.735881","4.24430658","1111267.541154","0.47749669","788876.98018758","0.9701321700000001","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10475913","-68000","-66000","2000","362861.731687","3","415057.282548","2.37475986","362864.731687","0.91529589","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"12003121","-70000","-68000","2000","36306.213261","0.42898382","2838.639227","0.07583965","36306.642244819996","0.82228074","0.00","0.04","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10485829","-68000","-66000","2000","172603.96877","0.99972699","157057.563045","1.18562888","172604.96849699","0.75523","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"12005068","-70000","-68000","2000","262760.095576","5.11305673","275275.51927","4.98289828","262765.20863273","0.68675833","0.00","0.00","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10090309","-68000","-66000","2000","987831.484114","7.5","860014.793498","9.04979831","987838.984114","0.66020064","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10819429","-68000","-66000","2000","33830.528716","0.29737925","59376.356924","0.00000454","33830.82609525","0.64898754","0.00","0.02","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10766648","-68000","-64000","4000","24096.005569","0.1990154","23383.966404","0.20831038","24096.204584400002","0.62515437","0.00","0.03","0","0","0.00","0.0011","0.0017","0.0005","0.0014","undefined","0","0","0","0","0","0","0","0"
"10526141","-68000","-66000","2000","14692.995605","0.08891901","14162.528625","0.09526716","14693.08452401","0.57205702","0.00","0.04","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10872591","-70000","-66000","4000","120230.282169","4.00637268","128725.980157","3.90259604","120234.28854168","0.51955608","0.00","0.00","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
